#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein name
chr,NC_004631.1,3984262,3985440,-,-,-,T_RS19625,WP_000459824.1,392,xylose operon transcription regulator XylR
chr,NC_004631.1,3985516,3985716,+,-,-,T_RS24970,WP_016699090.1,66,hypothetical protein
chr,NC_004631.1,3985803,3987125,+,-,-,T_RS19630,WP_001149568.1,440,xylose isomerase
chr,NC_004631.1,3987225,3988679,+,-,-,T_RS19635,WP_000275326.1,484,xylulokinase
chr,NC_004631.1,3988854,3989207,+,-,-,T_RS19640,WP_000340932.1,117,membrane protein
chr,NC_004631.1,3990263,3990484,+,-,-,T_RS24975,WP_071525112.1,73,MULTISPECIES: hypothetical protein
chr,NC_004631.1,3990390,3990692,+,-,-,T_RS19650,WP_000605592.1,100,MULTISPECIES: lipoprotein
chr,NC_004631.1,3990831,3991742,+,-,-,T_RS19655,WP_001168555.1,303,glycine--tRNA ligase subunit alpha
chr,NC_004631.1,3991752,3993821,+,-,-,T_RS19660,WP_001291805.1,689,glycine--tRNA ligase subunit beta
chr,NC_004631.1,3994175,3994375,+,-,-,T_RS25660,WP_001627083.1,66,IS3 family transposase
chr,NC_004631.1,3994418,3994639,+,-,-,T_RS25665,WP_024131228.1,73,integrase
chr,NC_004631.1,3994781,3995248,+,-,-,T_RS19670,WP_000702452.1,155,GNAT family N-acetyltransferase
chr,NC_004631.1,3995426,3995713,+,-,-,T_RS19675,WP_000965889.1,95,DUF1778 domain-containing protein
chr,NC_004631.1,3995701,3996186,+,-,-,T_RS19680,WP_000533908.1,161,GNAT family N-acetyltransferase
chr,NC_004631.1,3996557,3997096,-,-,-,T_RS19685,WP_000047148.1,179,hypothetical protein
chr,NC_004631.1,3997272,3997484,-,-,-,T_RS19690,WP_000014594.1,70,MULTISPECIES: cold-shock protein
chr,NC_004631.1,3997697,3998062,-,-,-,T_RS19695,WP_000455793.1,121,HTH-type transcriptional regulator
chr,NC_004631.1,3998501,3999211,+,-,-,T_RS19700,WP_000190524.1,236,DUF3053 domain-containing protein
chr,NC_004631.1,3999261,4000235,-,-,-,T_RS19705,WP_000804690.1,324,bifunctional glyoxylate/hydroxypyruvate reductase B
chr,NC_004631.1,4000454,4001116,-,-,-,T_RS19710,WP_000747548.1,220,OmpA family lipoprotein
chr,NC_004631.1,4001269,4003602,+,-,-,T_RS19715,WP_000148449.1,777,molybdopterin guanine dinucleotide-containing S/N-oxide reductase
chr,NC_004631.1,4003571,4004011,-,-,-,T_RS19720,WP_000619903.1,146,MULTISPECIES: N-acetyltransferase
chr,NC_004631.1,4003989,4004570,-,-,-,T_RS19725,WP_001188408.1,193,DNA-3-methyladenine glycosylase I
chr,NC_004631.1,4004727,4005431,+,-,-,T_RS19730,WP_000637074.1,234,autotransporter outer membrane beta-barrel domain-containing protein
chr,NC_004631.1,4005662,4007293,+,-,-,T_RS19735,WP_001269253.1,543,kdo(2)-lipid A phosphoethanolamine 7\'\'-transferase
chr,NC_004631.1,4007605,4008612,-,-,-,T_RS19750,WP_000290717.1,335,LacI family DNA-binding transcriptional regulator
chr,NC_004631.1,4008762,4009886,+,-,-,T_RS19755,WP_000940824.1,374,hypothetical protein
chr,NC_004631.1,4011824,4013431,+,-,-,T_RS19765,WP_000028045.1,535,ABC transporter substrate-binding protein
chr,NC_004631.1,4013588,4014607,+,-,-,T_RS19770,WP_000938843.1,339,dipeptide ABC transporter permease DppB
chr,NC_004631.1,4014617,4015519,+,-,-,T_RS19775,WP_000084689.1,300,dipeptide ABC transporter permease DppC
chr,NC_004631.1,4015530,4016513,+,-,-,T_RS19780,WP_001196507.1,327,dipeptide ABC transporter ATP-binding protein
chr,NC_004631.1,4016510,4017523,+,-,dppF,T_RS19785,WP_000103568.1,337,ABC transporter ATP-binding protein
chr,NC_004631.1,4017833,4019131,-,-,-,T_RS19790,WP_001150177.1,432,transporter
chr,NC_004631.1,4019249,4019389,-,-,-,T_RS19795,WP_000222517.1,46,PLP-dependent transferase
chr,NC_004631.1,4019386,4019646,-,-,-,T_RS24990,WP_071525111.1,86,hypothetical protein
chr,NC_004631.1,4019750,4019881,+,-,-,T_RS19800,WP_001541083.1,43,MULTISPECIES: hypothetical protein
chr,NC_004631.1,4019963,4021642,-,-,-,T_RS19805,WP_000192026.1,559,cellulose biosynthesis protein BcsG
chr,NC_004631.1,4021639,4021830,-,-,-,T_RS19810,WP_000988321.1,63,cellulose biosynthesis protein BcsF
chr,NC_004631.1,4021827,4023398,-,-,-,T_RS19815,WP_001205773.1,523,cellulose biosynthesis protein BcsE
chr,NC_004631.1,4023643,4023846,+,-,-,T_RS19820,WP_000282616.1,67,MULTISPECIES: hypothetical protein
chr,NC_004631.1,4023847,4024599,+,-,-,T_RS19825,WP_000996130.1,250,cellulose biosynthesis protein BcsQ
chr,NC_004631.1,4024596,4027220,+,-,bcsA,T_RS19830,WP_001275344.1,874,cellulose synthase catalytic subunit
chr,NC_004631.1,4027231,4029531,+,-,-,T_RS19835,WP_000823808.1,766,cyclic di-GMP-binding protein
chr,NC_004631.1,4029535,4030644,+,-,-,T_RS19840,WP_000988805.1,369,endoglucanase
chr,NC_004631.1,4030626,4031987,+,-,-,T_RS25675,WP_001225181.1,453,tetratricopeptide repeat protein
chr,NC_004631.1,4032177,4032410,+,-,-,T_RS25680,WP_000270210.1,77,hypothetical protein
chr,NC_004631.1,4034173,4034364,+,-,-,T_RS24995,WP_071524976.1,63,hypothetical protein
chr,NC_004631.1,4036508,4037794,+,-,-,T_RS19855,WP_000858232.1,428,C4-dicarboxylate transporter
chr,NC_004631.1,4038014,4039501,+,-,-,T_RS19860,WP_001163190.1,495,peptidase M16
chr,NC_004631.1,4039555,4040484,-,-,-,T_RS19865,WP_000037582.1,309,sugar kinase
chr,NC_004631.1,4040713,4041480,+,-,-,T_RS19870,WP_000595629.1,255,cyclic-guanylate-specific phosphodiesterase
chr,NC_004631.1,4041590,4043650,+,-,-,T_RS19875,WP_000158664.1,686,AsmA family protein
chr,NC_004631.1,4043690,4045012,-,-,-,T_RS19880,WP_001148985.1,440,MFS transporter
chr,NC_004631.1,4045363,4046391,-,-,-,T_RS19885,WP_000191231.1,342,inner membrane protein YhjD
chr,NC_004631.1,4046464,4047366,-,-,-,T_RS19890,WP_000968872.1,300,LysR family transcriptional regulator
chr,NC_004631.1,4047994,4048596,+,-,-,T_RS19895,WP_001196086.1,200,DNA-binding response regulator
chr,NC_004631.1,4048602,4048958,-,-,-,T_RS19900,WP_001120250.1,118,lysozyme
chr,NC_004631.1,4049239,4050828,+,-,-,T_RS19905,WP_000185007.1,529,hypothetical protein
chr,NC_004631.1,4050841,4052490,-,-,treF,T_RS19910,WP_000934251.1,549,"alpha,alpha-trehalase TreF"
chr,NC_004631.1,4052815,4053534,+,-,-,T_RS19915,WP_000572570.1,239,GntR family transcriptional regulator
chr,NC_004631.1,4053710,4054564,+,-,-,T_RS19920,WP_010989272.1,284,SIS domain-containing protein
chr,NC_004631.1,4054874,4056226,-,-,-,T_RS19925,WP_000160779.1,450,glutathione-disulfide reductase
chr,NC_004631.1,4056331,4057173,-,-,-,T_RS19930,WP_000954235.1,280,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ
chr,NC_004631.1,4057294,4057785,-,-,-,T_RS19935,WP_010989273.1,163,hypothetical protein
chr,NC_004631.1,4058015,4058668,+,-,-,T_RS19940,WP_000469191.1,217,lipoprotein
chr,NC_004631.1,4058831,4060873,+,-,-,T_RS19945,WP_000184173.1,680,oligopeptidase A
chr,NC_004631.1,4060880,4061638,+,-,-,T_RS19950,WP_001165126.1,252,16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ
chr,NC_004631.1,4061730,4063199,-,-,-,T_RS19955,WP_001098284.1,489,dipeptide/tripeptide permease DtpB
chr,NC_004631.1,4063524,4063958,-,-,-,T_RS19960,WP_000323566.1,144,universal stress protein A
chr,NC_004631.1,4064346,4064681,+,-,-,T_RS19965,WP_000626193.1,111,MULTISPECIES: universal stress protein B
chr,NC_004631.1,4064821,4066317,-,-,-,T_RS19970,WP_000902764.1,498,inorganic phosphate transporter
chr,NC_004631.1,4066548,4067750,+,-,-,T_RS19975,WP_000439232.1,400,NAD(P)/FAD-dependent oxidoreductase
chr,NC_004631.1,4068252,4069403,-,-,-,T_RS19985,WP_001685958.1,383,MFS transporter
chr,NC_004631.1,4069547,4070194,-,-,-,T_RS19990,WP_000798751.1,215,DNA-binding protein
chr,NC_004631.1,4070233,4070613,-,-,-,T_RS19995,WP_000658719.1,126,RidA family protein
chr,NC_004631.1,4070623,4071789,-,-,-,T_RS20000,WP_000872632.1,388,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme
chr,NC_004631.1,4071805,4073097,-,-,-,T_RS20005,WP_000858309.1,430,MFS transporter
chr,NC_004631.1,4073875,4074942,+,-,-,T_RS20010,WP_000359835.1,355,HlyD family efflux transporter periplasmic adaptor subunit
chr,NC_004631.1,4074939,4077680,+,-,-,T_RS20015,WP_000202935.1,913,ABC transporter ATP-binding protein/permease
chr,NC_004631.1,4078904,4079305,-,-,-,T_RS20025,WP_001190057.1,133,MULTISPECIES: nickel-responsive transcriptional regulator NikR
chr,NC_004631.1,4079396,4079974,-,-,-,T_RS20030,WP_000284366.1,192,4\'-phosphopantetheinyl transferase
chr,NC_004631.1,4080026,4081075,-,-,-,T_RS20035,WP_000179588.1,349,MULTISPECIES: AI-2E family transporter
chr,NC_004631.1,4081165,4082424,+,-,-,T_RS20040,WP_014341530.1,419,MFS transporter
chr,NC_004631.1,4082428,4082985,-,-,-,T_RS20045,WP_001245277.1,185,DUF1795 domain-containing protein
chr,NC_004631.1,4083058,4083723,-,-,-,T_RS20050,WP_000187489.1,221,7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter
chr,NC_004631.1,4083893,4084138,+,-,-,T_RS20055,WP_001541054.1,81,MULTISPECIES: sulfurtransferase TusA
chr,NC_004631.1,4084162,4085805,-,-,-,T_RS20060,WP_000789682.1,547,methyl-accepting chemotaxis citrate transducer
chr,NC_004631.1,4086002,4088200,-,-,zntA,T_RS20065,WP_000106671.1,732,zinc/cadmium/mercury/lead-transporting ATPase
chr,NC_004631.1,4088281,4088907,-,-,-,T_RS20070,WP_000964735.1,208,MULTISPECIES: lysoplasmalogenase
chr,NC_004631.1,4089049,4089420,+,-,-,T_RS20075,WP_000042855.1,123,DUF2500 domain-containing protein
chr,NC_004631.1,4089442,4089714,-,-,-,T_RS20080,WP_000979179.1,90,DUF1145 family protein
chr,NC_004631.1,4089701,4090297,-,-,rsmD,T_RS20085,WP_000743275.1,198,16S rRNA (guanine(966)-N(2))-methyltransferase
chr,NC_004631.1,4090423,4091898,+,-,-,T_RS20090,WP_001118701.1,491,signal recognition particle-docking protein FtsY
chr,NC_004631.1,4091901,4092569,+,-,-,T_RS20095,WP_000617729.1,222,cell division ATP-binding protein FtsE
chr,NC_004631.1,4092562,4093617,+,-,-,T_RS20100,WP_001081708.1,351,cell division protein FtsX
chr,NC_004631.1,4093863,4094717,+,-,-,T_RS20105,WP_000159621.1,284,MULTISPECIES: RNA polymerase sigma factor RpoH
chr,NC_004631.1,4095045,4095479,+,-,-,T_RS20110,WP_000676968.1,144,branched-chain amino acid ABC transporter substrate-binding protein
chr,NC_004631.1,4095501,4096142,+,-,-,T_RS20115,WP_077905081.1,213,branched chain amino acid ABC transporter substrate-binding protein
chr,NC_004631.1,4096226,4096360,-,-,-,T_RS20120,WP_001517957.1,44,hypothetical protein
chr,NC_004631.1,4096338,4096721,-,-,-,T_RS20125,WP_000778873.1,127,aspartate 1-decarboxylase autocleavage activator PanM
chr,NC_004631.1,4097143,4098252,+,-,-,T_RS20130,WP_000822976.1,369,branched chain amino acid ABC transporter substrate-binding protein
chr,NC_004631.1,4098312,4099238,+,-,-,T_RS20135,WP_000003007.1,308,branched-chain amino acid ABC transporter permease
chr,NC_004631.1,4099235,4100512,+,-,livM,T_RS20140,WP_000803764.1,425,high-affinity branched-chain amino acid ABC transporter permease LivM
chr,NC_004631.1,4100509,4101276,+,-,livG,T_RS20145,WP_000082083.1,255,ABC transporter ATP-binding protein
chr,NC_004631.1,4101278,4101991,+,-,livF,T_RS20150,WP_000416114.1,237,ABC transporter ATP-binding protein
chr,NC_004631.1,4102155,4102433,+,-,-,T_RS20155,WP_000621260.1,92,hypothetical protein
chr,NC_004631.1,4102665,4103981,+,-,-,T_RS20160,WP_000624747.1,438,sn-glycerol-3-phosphate-binding periplasmic protein UgpB
chr,NC_004631.1,4104086,4104973,+,-,-,T_RS20165,WP_000099302.1,295,sn-glycerol 3-phosphate ABC transporter permease
chr,NC_004631.1,4104970,4105815,+,-,-,T_RS20170,WP_000572199.1,281,sn-glycerol 3-phosphate ABC transporter permease
chr,NC_004631.1,4105818,4106888,+,-,ugpC,T_RS20175,WP_000907851.1,356,sn-glycerol-3-phosphate import ATP-binding protein UgpC
chr,NC_004631.1,4106885,4107625,+,-,-,T_RS20180,WP_000073552.1,246,glycerophosphodiester phosphodiesterase
chr,NC_004631.1,4107622,4107993,-,-,-,T_RS20185,WP_000826039.1,123,DUF2756 family protein
chr,NC_004631.1,4108119,4109861,+,-,-,T_RS20190,WP_000805086.1,580,gamma-glutamyltransferase
chr,NC_004631.1,4109906,4110940,-,-,-,T_RS20195,WP_000675710.1,344,phosphotriesterase
chr,NC_004631.1,4110937,4111908,-,-,-,T_RS20200,WP_001038946.1,323,DMT family transporter
chr,NC_004631.1,4111962,4112723,-,-,-,T_RS20205,WP_001066512.1,253,hypothetical protein
chr,NC_004631.1,4112739,4113953,-,-,-,T_RS20210,WP_000667442.1,404,DeoR family transcriptional regulator
chr,NC_004631.1,4114218,4114706,-,-,-,T_RS20215,WP_001290280.1,162,N-acetyltransferase
chr,NC_004631.1,4115173,4116210,+,-,-,T_RS20220,WP_000172399.1,345,oxidoreductase
chr,NC_004631.1,4116334,4117029,+,-,-,T_RS20225,WP_000639789.1,231,pirin family protein
chr,NC_004631.1,4117396,4118391,+,-,-,T_RS20230,WP_000730239.1,331,HTH-type transcriptional regulator GntR
chr,NC_004631.1,4118530,4119063,+,-,-,T_RS20235,WP_000108342.1,177,gluconokinase
chr,NC_004631.1,4119060,4120400,+,-,-,T_RS20240,WP_000105950.1,446,gluconate transporter
chr,NC_004631.1,4120823,4121929,+,-,-,T_RS20245,WP_000799940.1,368,aspartate-semialdehyde dehydrogenase
chr,NC_004631.1,4122305,4124491,+,-,-,T_RS20250,WP_000098552.1,728,glycogen-branching enzyme
chr,NC_004631.1,4124488,4126452,+,-,-,T_RS20255,WP_000192475.1,654,glycogen debranching enzyme
chr,NC_004631.1,4126467,4127762,+,-,-,T_RS20260,WP_000253993.1,431,glucose-1-phosphate adenylyltransferase
chr,NC_004631.1,4127762,4129195,+,-,-,T_RS20265,WP_001197660.1,477,glycogen synthase GlgA
chr,NC_004631.1,4129215,4131662,+,-,-,T_RS20270,WP_000993423.1,815,glycogen phosphorylase
chr,NC_004631.1,4131754,4133262,-,-,-,T_RS20275,WP_000448178.1,502,glycerol-3-phosphate dehydrogenase
chr,NC_004631.1,4133461,4133787,+,-,-,T_RS20280,WP_000434523.1,108,thiosulfate sulfurtransferase
chr,NC_004631.1,4133863,4134693,+,-,-,T_RS20285,WP_000928705.1,276,rhomboid family intramembrane serine protease GlpG
chr,NC_004631.1,4134786,4135544,+,-,-,T_RS20290,WP_000815087.1,252,DeoR/GlpR family transcriptional regulator
chr,NC_004631.1,4135618,4138323,-,-,-,T_RS20295,WP_000907048.1,901,HTH-type transcriptional regulator MalT
chr,NC_004631.1,4138917,4141310,+,-,-,T_RS20300,WP_000082255.1,797,maltodextrin phosphorylase
chr,NC_004631.1,4141320,4143401,+,-,-,T_RS20305,WP_000428711.1,693,4-alpha-glucanotransferase
chr,NC_004631.1,4143520,4144836,-,-,-,T_RS20310,WP_001131741.1,438,gluconate transporter
chr,NC_004631.1,4145213,4145788,-,-,-,T_RS20315,WP_000619394.1,191,iron-sulfur cluster biogenesis protein NfuA
chr,NC_004631.1,4145847,4146530,-,-,-,T_RS20320,WP_000958739.1,227,protein GntX
chr,NC_004631.1,4146568,4147338,+,-,-,T_RS20325,WP_000998145.1,256,MULTISPECIES: pimeloyl
chr,NC_004631.1,4147374,4148300,-,-,-,T_RS20330,WP_000235943.1,308,Rpn family recombination-promoting nuclease/putative transposase
chr,NC_004631.1,4148535,4148771,-,-,-,T_RS20335,WP_000157589.1,78,ferrous iron transporter C
chr,NC_004631.1,4148784,4151102,-,-,-,T_RS20340,WP_000736984.1,772,ferrous iron transporter B
chr,NC_004631.1,4151121,4151348,-,-,feoA,T_RS20345,WP_001160955.1,75,MULTISPECIES: ferrous iron transporter A
chr,NC_004631.1,4151368,4151598,-,-,-,T_RS25005,WP_014344199.1,76,hypothetical protein
chr,NC_004631.1,4151785,4154115,-,-,-,T_RS20350,WP_000980675.1,776,RNA-binding transcriptional accessory protein
chr,NC_004631.1,4154214,4154687,-,-,-,T_RS20355,WP_000856695.1,157,MULTISPECIES: transcription elongation factor GreB
chr,NC_004631.1,4154913,4155632,+,-,-,T_RS20360,WP_001157751.1,239,MULTISPECIES: DNA-binding response regulator
chr,NC_004631.1,4155629,4156981,+,-,-,T_RS20365,WP_001253815.1,450,two-component sensor histidine kinase
chr,NC_004631.1,4157056,4158675,-,-,-,T_RS20370,WP_001265689.1,539,phosphoenolpyruvate carboxykinase (ATP)
chr,NC_004631.1,4159055,4160764,+,-,-,T_RS20375,WP_000446446.1,569,DUF4153 domain-containing protein
chr,NC_004631.1,4160875,4161753,-,-,-,T_RS20380,WP_001775502.1,292,Hsp33 family molecular chaperone HslO
chr,NC_004631.1,4161778,4162179,-,-,-,T_RS20385,WP_000660720.1,133,ribosome-associated heat shock protein Hsp15
chr,NC_004631.1,4162190,4162858,-,-,-,T_RS20390,WP_001681571.1,222,GMP/IMP nucleotidase
chr,NC_004631.1,4162923,4165055,-,-,-,T_RS20395,WP_000104086.1,710,intracellular growth attenuator protein IgaA
chr,NC_004631.1,4165345,4165941,+,-,-,T_RS20400,WP_001519362.1,198,ADP compounds hydrolase NudE
chr,NC_004631.1,4166037,4168613,-,-,-,T_RS20405,WP_021013215.1,858,carboxypeptidase/penicillin-binding protein 1A
chr,NC_004631.1,4168710,4169489,+,-,-,T_RS20410,WP_000874746.1,259,hypothetical protein
chr,NC_004631.1,4169489,4170028,+,-,-,T_RS20415,WP_000951390.1,179,pilus assembly protein PilN
chr,NC_004631.1,4170012,4170485,+,-,-,T_RS20420,WP_000992480.1,157,hypothetical protein
chr,NC_004631.1,4170475,4170876,+,-,-,T_RS20425,WP_000868832.1,133,DUF2531 family protein
chr,NC_004631.1,4170791,4172029,+,-,-,T_RS20430,WP_000832818.1,412,DNA transporter HofQ
chr,NC_004631.1,4172285,4172467,+,-,-,T_RS25010,WP_001751150.1,60,hypothetical protein
chr,NC_004631.1,4172494,4173015,+,-,-,T_RS20435,WP_000818621.1,173,MULTISPECIES: shikimate kinase
chr,NC_004631.1,4173072,4174160,+,-,-,T_RS20440,WP_000439825.1,362,3-dehydroquinate synthase
chr,NC_004631.1,4174258,4175535,+,-,-,T_RS20445,WP_000343137.1,425,cell division protein DamX
chr,NC_004631.1,4175716,4176552,+,-,-,T_RS20450,WP_000742132.1,278,DNA adenine methylase
chr,NC_004631.1,4176570,4177247,+,-,-,T_RS20455,WP_000816285.1,225,ribulose-phosphate 3-epimerase
chr,NC_004631.1,4177240,4177998,+,-,-,T_RS20460,WP_001038041.1,252,phosphoglycolate phosphatase
chr,NC_004631.1,4177991,4178995,+,-,-,T_RS20465,WP_000165562.1,334,tryptophan--tRNA ligase
chr,NC_004631.1,4179139,4179309,-,-,-,T_RS20470,WP_000472323.1,56,MULTISPECIES: DUF4223 domain-containing protein
chr,NC_004631.1,4179503,4181722,-,-,-,T_RS23600,WP_001764112.1,739,autotransporter domain-containing protein
chr,NC_004631.1,4181701,4185102,-,-,-,T_RS23605,WP_001785102.1,1133,surface-exposed virulence protein
chr,NC_004631.1,4185438,4186811,-,-,-,T_RS20480,WP_000349908.1,457,siroheme synthase
chr,NC_004631.1,4186823,4187632,-,-,-,T_RS20485,WP_000493575.1,269,nitrite transporter NirC
chr,NC_004631.1,4187814,4188140,-,-,-,T_RS20490,WP_000084814.1,108,MULTISPECIES: nitrite reductase small subunit
chr,NC_004631.1,4188137,4190680,-,-,-,T_RS20495,WP_000049259.1,847,nitrite reductase large subunit
chr,NC_004631.1,4190997,4192178,-,-,-,T_RS20500,WP_000185274.1,393,MFS transporter
chr,NC_004631.1,4192455,4193027,+,-,-,T_RS20505,WP_000920482.1,190,MULTISPECIES: peptidylprolyl isomerase A
chr,NC_004631.1,4193136,4193303,+,-,-,T_RS20510,WP_001519136.1,55,MULTISPECIES: DUF2559 family protein
chr,NC_004631.1,4193293,4193895,+,-,-,T_RS20515,WP_001280679.1,200,putative adenosine monophosphate-protein transferase Fic
chr,NC_004631.1,4193927,4194490,+,-,-,T_RS20520,WP_000601879.1,187,aminodeoxychorismate synthase component 2
chr,NC_004631.1,4194576,4195793,+,-,-,T_RS20525,WP_000190017.1,405,aspartate aminotransferase family protein
chr,NC_004631.1,4197972,4198604,-,-,-,T_RS20535,WP_000242746.1,210,transcriptional regulator
chr,NC_004631.1,4198912,4199316,+,-,-,T_RS20540,WP_001148917.1,134,OsmC family protein
chr,NC_004631.1,4199412,4200281,-,-,-,T_RS20545,WP_001274690.1,289,MULTISPECIES: phosphoribulokinase
chr,NC_004631.1,4200333,4200551,-,-,-,T_RS20550,WP_000586568.1,72,MULTISPECIES: YheU family protein
chr,NC_004631.1,4201733,4202044,+,-,-,T_RS20560,WP_000047690.1,103,monooxygenase
chr,NC_004631.1,4202046,4202267,-,-,-,T_RS20565,WP_001054036.1,73,LysR family transcriptional regulator
chr,NC_004631.1,4202412,4204319,-,-,-,T_RS20570,WP_000634756.1,635,ABC transporter ATP-binding protein
chr,NC_004631.1,4204585,4205136,+,-,-,T_RS20575,WP_000081820.1,183,glutathione-regulated potassium-efflux system ancillary protein KefG
chr,NC_004631.1,4205136,4206941,+,-,-,T_RS20580,WP_000398137.1,601,glutathione-regulated potassium-efflux system protein KefB
chr,NC_004631.1,4206951,4207151,+,-,-,T_RS20585,WP_001007735.1,66,MULTISPECIES: YheV family putative metal-binding protein
chr,NC_004631.1,4207246,4207836,+,-,-,T_RS20590,WP_000861345.1,196,peptidylprolyl isomerase
chr,NC_004631.1,4208023,4208241,-,-,-,T_RS20595,WP_001152702.1,72,protein SlyX
chr,NC_004631.1,4208461,4209279,+,-,-,T_RS20600,WP_000838232.1,272,FKBP-type peptidyl-prolyl cis-trans isomerase
chr,NC_004631.1,4209556,4210278,+,-,-,T_RS20605,WP_000091471.1,240,MULTISPECIES: transcriptional regulator
chr,NC_004631.1,4210278,4210664,+,-,-,T_RS20610,WP_001268013.1,128,sulfurtransferase complex subunit TusD
chr,NC_004631.1,4210664,4211020,+,-,-,T_RS20615,WP_000820707.1,118,sulfurtransferase TusC
chr,NC_004631.1,4211028,4211315,+,-,-,T_RS20620,WP_000903398.1,95,sulfurtransferase TusB
chr,NC_004631.1,4211441,4211815,+,-,-,T_RS20625,WP_000246815.1,124,MULTISPECIES: 30S ribosomal protein S12
chr,NC_004631.1,4211911,4212381,+,-,-,T_RS20630,WP_001138042.1,156,MULTISPECIES: 30S ribosomal protein S7
chr,NC_004631.1,4212478,4214592,+,-,-,T_RS20635,WP_000124693.1,704,elongation factor G
chr,NC_004631.1,4214664,4215848,+,-,-,T_RS20640,WP_000031748.1,394,MULTISPECIES: elongation factor Tu
chr,NC_004631.1,4215829,4216020,+,-,-,T_RS25020,WP_071523995.1,63,elongation factor Tu
chr,NC_004631.1,4215940,4216098,-,-,-,T_RS25025,WP_071523997.1,52,ferredoxin
chr,NC_004631.1,4216033,4216227,+,-,-,T_RS20645,WP_000289082.1,64,bacterioferritin-associated ferredoxin
chr,NC_004631.1,4216300,4216776,+,-,-,T_RS20650,WP_000675528.1,158,bacterioferritin
chr,NC_004631.1,4216773,4217240,-,-,-,T_RS20655,WP_000495849.1,155,prepilin peptidase
chr,NC_004631.1,4217263,4217442,+,-,-,T_RS25030,WP_071525135.1,59,hypothetical protein
chr,NC_004631.1,4217620,4217931,+,-,-,T_RS20660,WP_001181005.1,103,MULTISPECIES: 30S ribosomal protein S10
chr,NC_004631.1,4217964,4218593,+,-,-,T_RS20665,WP_000579838.1,209,50S ribosomal protein L3
chr,NC_004631.1,4218604,4219209,+,-,-,T_RS20670,WP_000424395.1,201,MULTISPECIES: 50S ribosomal protein L4
chr,NC_004631.1,4219206,4219508,+,-,-,T_RS20675,WP_000617546.1,100,MULTISPECIES: 50S ribosomal protein L23
chr,NC_004631.1,4219526,4220347,+,-,-,T_RS20680,WP_000301869.1,273,MULTISPECIES: 50S ribosomal protein L2
chr,NC_004631.1,4220364,4220642,+,-,-,T_RS20685,WP_001138115.1,92,MULTISPECIES: 30S ribosomal protein S19
chr,NC_004631.1,4220657,4220989,+,-,-,T_RS20690,WP_000447529.1,110,MULTISPECIES: 50S ribosomal protein L22
chr,NC_004631.1,4221007,4221708,+,-,-,T_RS20695,WP_000529945.1,233,MULTISPECIES: 30S ribosomal protein S3
chr,NC_004631.1,4221721,4222131,+,-,-,T_RS20700,WP_000941208.1,136,MULTISPECIES: 50S ribosomal protein L16
chr,NC_004631.1,4222131,4222322,+,-,-,T_RS20705,WP_000644742.1,63,MULTISPECIES: 50S ribosomal protein L29
chr,NC_004631.1,4222322,4222576,+,-,-,T_RS20710,WP_000130101.1,84,MULTISPECIES: 30S ribosomal protein S17
chr,NC_004631.1,4222740,4223111,+,-,-,T_RS20715,WP_000613954.1,123,MULTISPECIES: 50S ribosomal protein L14
chr,NC_004631.1,4223122,4223436,+,-,-,T_RS20720,WP_000729187.1,104,MULTISPECIES: 50S ribosomal protein L24
chr,NC_004631.1,4223451,4223990,+,-,-,T_RS20725,WP_001096206.1,179,MULTISPECIES: 50S ribosomal protein L5
chr,NC_004631.1,4224005,4224310,+,-,-,T_RS20730,WP_001118932.1,101,MULTISPECIES: 30S ribosomal protein S14
chr,NC_004631.1,4224344,4224736,+,-,-,T_RS20735,WP_000062611.1,130,MULTISPECIES: 30S ribosomal protein S8
chr,NC_004631.1,4224749,4225282,+,-,-,T_RS20740,WP_000091939.1,177,MULTISPECIES: 50S ribosomal protein L6
chr,NC_004631.1,4225292,4225645,+,-,-,T_RS20745,WP_000358956.1,117,MULTISPECIES: 50S ribosomal protein L18
chr,NC_004631.1,4225660,4226163,+,-,-,T_RS20750,WP_000940121.1,167,MULTISPECIES: 30S ribosomal protein S5
chr,NC_004631.1,4226167,4226346,+,-,-,T_RS20755,WP_001140434.1,59,MULTISPECIES: 50S ribosomal protein L30
chr,NC_004631.1,4226350,4226784,+,-,-,T_RS20760,WP_001238917.1,144,MULTISPECIES: 50S ribosomal protein L15
chr,NC_004631.1,4226792,4228123,+,-,-,T_RS20765,WP_001118863.1,443,preprotein translocase subunit SecY
chr,NC_004631.1,4228155,4228271,+,-,-,T_RS20770,WP_000868187.1,38,MULTISPECIES: 50S ribosomal protein L36
chr,NC_004631.1,4228418,4228774,+,-,-,T_RS20775,WP_000090779.1,118,30S ribosomal protein S13
chr,NC_004631.1,4228791,4229180,+,-,-,T_RS20780,WP_001029757.1,129,30S ribosomal protein S11
chr,NC_004631.1,4229214,4229834,+,-,-,T_RS20785,WP_000135229.1,206,30S ribosomal protein S4
chr,NC_004631.1,4229860,4230849,+,-,-,T_RS20790,WP_001162094.1,329,MULTISPECIES: DNA-directed RNA polymerase subunit alpha
